,Customer.ID,Customer.Name,Market,Market2
32503,GK-146201,Grace Kelly,APAC,APAC
32504,GK-146201,Grace Kelly,APAC,APAC
32505,JD-161501,Justin Deggeller,APAC,APAC
32506,LB-167351,Larry Blacks,APAC,APAC
32507,LM-170651,Liz MacKendrick,APAC,APAC
32508,DB-132701,Deborah Brumfield,APAC,APAC
32509,NM-185201,Neoma Murray,APAC,APAC
32510,PO-188651,Patrick O'Donnell,APAC,APAC
32511,RF-193451,Randy Ferguson,APAC,APAC
32512,CR-126251,Corey Roper,APAC,APAC
32513,AA-103151,Alex Avila,APAC,APAC
32514,AA-103151,Alex Avila,APAC,APAC
32515,AA-103151,Alex Avila,APAC,APAC
32516,DK-129851,Darren Koutras,APAC,APAC
32517,BO-114251,Bobby Odegard,APAC,APAC
32518,SD-204851,Shirley Daniels,APAC,APAC
32519,CS-124001,Christopher Schild,APAC,APAC
32520,CD-119201,Carlos Daly,APAC,APAC
32521,SH-206351,Stefanie Holloman,APAC,APAC
32522,NS-186401,Noel Staavos,APAC,APAC
32523,LP-170951,Liz Preis,APAC,APAC
32524,GM-146801,Greg Matthias,APAC,APAC
32525,BF-112151,Benjamin Farhat,APAC,APAC
32526,SW-207551,Steven Ward,APAC,APAC
32527,EK-137951,Eileen Kiefer,APAC,APAC
32528,SS-205901,Sonia Sunley,APAC,APAC
32529,NP-186851,Nora Pelletier,APAC,APAC
32530,NP-186851,Nora Pelletier,APAC,APAC
32531,NP-186851,Nora Pelletier,APAC,APAC
32532,VD-216701,Valerie Dominguez,APAC,APAC
32533,TC-211451,Theresa Coyne,APAC,APAC
32534,TC-211451,Theresa Coyne,APAC,APAC
32535,SS-205151,Shirley Schmidt,APAC,APAC
32536,SC-206951,Steve Chapman,APAC,APAC
32537,SC-206951,Steve Chapman,APAC,APAC
32538,SC-206951,Steve Chapman,APAC,APAC
32539,SC-206951,Steve Chapman,APAC,APAC
32540,RB-193301,Randy Bradley,APAC,APAC
32541,RB-193301,Randy Bradley,APAC,APAC
32542,ND-184601,Neil Ducich,APAC,APAC
32543,AB-100601,Adam Bellavance,APAC,APAC
32544,AB-100601,Adam Bellavance,APAC,APAC
32545,SZ-200351,Sam Zeldin,APAC,APAC
32546,BS-113801,Bill Stewart,APAC,APAC
32547,JM-155801,Jill Matthias,APAC,APAC
32548,EB-139751,Erica Bern,APAC,APAC
32549,EP-139151,Emily Phan,APAC,APAC
32550,EP-139151,Emily Phan,APAC,APAC
32551,EP-139151,Emily Phan,APAC,APAC
32552,MM-180551,Michelle Moray,APAC,APAC
32553,MF-182501,Monica Federle,APAC,APAC
32554,MF-182501,Monica Federle,APAC,APAC
32555,MF-182501,Monica Federle,APAC,APAC
32556,DW-134801,Dianna Wilson,APAC,APAC
32557,BD-117251,Bruce Degenhardt,APAC,APAC
32558,DB-136601,Duane Benoit,APAC,APAC
32559,JB-160451,Julia Barnett,APAC,APAC
32560,RB-196451,Robert Barroso,APAC,APAC
32561,BP-110951,Bart Pistole,APAC,APAC
32562,BP-110951,Bart Pistole,APAC,APAC
32563,SC-203801,Shahid Collister,APAC,APAC
32564,SC-207701,Stewart Carmichael,APAC,APAC
32565,DM-130151,Darrin Martin,APAC,APAC
32566,MN-179351,Michael Nguyen,APAC,APAC
32567,MN-179351,Michael Nguyen,APAC,APAC
32568,NF-183851,Natalie Fritzler,APAC,APAC
32569,HA-149051,Helen Abelman,APAC,APAC
32570,BD-116201,Brian DeCherney,APAC,APAC
32571,BD-116201,Brian DeCherney,APAC,APAC
32572,KM-167201,Kunst Miller,APAC,APAC
32573,KM-167201,Kunst Miller,APAC,APAC
32574,CM-121901,Charlotte Melton,APAC,APAC
32575,TT-210701,Ted Trevino,APAC,APAC
32576,DH-136751,Duane Huffman,APAC,APAC
32577,DH-136751,Duane Huffman,APAC,APAC
32578,MK-179051,Michael Kennedy,APAC,APAC
32579,MK-179051,Michael Kennedy,APAC,APAC
32580,NR-185501,Nick Radford,APAC,APAC
32581,EM-139601,Eric Murdock,APAC,APAC
32582,AR-105701,Anemone Ratner,APAC,APAC
32583,AR-105701,Anemone Ratner,APAC,APAC
32584,JM-152651,Janet Molinari,APAC,APAC
32585,DR-128801,Dan Reichenbach,APAC,APAC
32586,CG-120401,Catherine Glotzbach,APAC,APAC
32587,CG-120401,Catherine Glotzbach,APAC,APAC
32588,KB-164051,Katrina Bavinger,APAC,APAC
32589,MC-178451,Michael Chen,APAC,APAC
32590,PS-189701,Paul Stevenson,APAC,APAC
32591,PS-189701,Paul Stevenson,APAC,APAC
32592,DL-128651,Dan Lawera,APAC,APAC
32593,TC-212951,Toby Carlisle,APAC,APAC
32594,TC-212951,Toby Carlisle,APAC,APAC
32595,TB-210551,Ted Butterfield,APAC,APAC
32596,TB-210551,Ted Butterfield,APAC,APAC
32597,LS-172301,Lycoris Saunders,APAC,APAC
32598,MK-181601,Mike Kennedy,APAC,APAC
32599,MK-181601,Mike Kennedy,APAC,APAC
32600,MK-181601,Mike Kennedy,APAC,APAC
32601,MK-181601,Mike Kennedy,APAC,APAC
32602,MK-181601,Mike Kennedy,APAC,APAC
32603,MV-174851,Mark Van Huff,APAC,APAC
32604,BW-110651,Barry Weirich,APAC,APAC
32605,LW-169901,Lindsay Williams,APAC,APAC
32606,PC-187451,Pamela Coakley,APAC,APAC
32607,NP-187001,Nora Preis,APAC,APAC
32608,TP-211301,Theone Pippenger,APAC,APAC
32609,JM-158651,John Murray,APAC,APAC
32610,PC-187451,Pamela Coakley,APAC,APAC
32611,DC-128501,Dan Campbell,APAC,APAC
32612,GB-145751,Giulietta Baptist,APAC,APAC
32613,MC-176351,Matthew Clasen,APAC,APAC
32614,SL-201551,Sara Luxemburg,APAC,APAC
32615,JC-153851,Jenna Caffey,APAC,APAC
32616,SC-200951,Sanjit Chand,APAC,APAC
32617,SV-203651,Seth Vernon,APAC,APAC
32618,LC-168701,Lena Cacioppo,APAC,APAC
32619,LC-168701,Lena Cacioppo,APAC,APAC
32620,NC-183401,Nat Carroll,APAC,APAC
32621,AS-101351,Adrian Shami,APAC,APAC
32622,EH-139451,Eric Hoffmann,APAC,APAC
32623,AG-104951,Andrew Gjertsen,APAC,APAC
32624,TP-215651,Tracy Poddar,APAC,APAC
32625,TP-215651,Tracy Poddar,APAC,APAC
32626,RR-193151,Ralph Ritter,APAC,APAC
32627,RR-193151,Ralph Ritter,APAC,APAC
32628,ME-177251,Max Engle,APAC,APAC
32629,ME-177251,Max Engle,APAC,APAC
32630,AS-100901,Adam Shillingsburg,APAC,APAC
32631,ME-180101,Michelle Ellison,APAC,APAC
32632,RF-197351,Roland Fjeld,APAC,APAC
32633,BB-109901,Barry Blumstein,APAC,APAC
32634,CM-127151,Craig Molinari,APAC,APAC
32635,CM-127151,Craig Molinari,APAC,APAC
32636,JM-152651,Janet Molinari,APAC,APAC
32637,CR-126251,Corey Roper,APAC,APAC
32638,CR-126251,Corey Roper,APAC,APAC
32639,SC-202601,Scott Cohen,APAC,APAC
32640,SC-202601,Scott Cohen,APAC,APAC
32641,SC-202601,Scott Cohen,APAC,APAC
32642,SC-202601,Scott Cohen,APAC,APAC
32643,DK-132251,Dean Katz,APAC,APAC
32644,BF-109751,Barbara Fisher,APAC,APAC
32645,AJ-109451,Ashley Jarboe,APAC,APAC
32646,AJ-109451,Ashley Jarboe,APAC,APAC
32647,MW-182351,Mitch Willingham,APAC,APAC
32648,CR-125801,Clay Rozendal,APAC,APAC
32649,CR-125801,Clay Rozendal,APAC,APAC
32650,CR-125801,Clay Rozendal,APAC,APAC
32651,CR-125801,Clay Rozendal,APAC,APAC
32652,CR-125801,Clay Rozendal,APAC,APAC
32653,CR-125801,Clay Rozendal,APAC,APAC
32654,TP-214151,Tom Prescott,APAC,APAC
32655,SB-201851,Sarah Brown,APAC,APAC
32656,SB-201851,Sarah Brown,APAC,APAC
32657,SB-201851,Sarah Brown,APAC,APAC
32658,ES-140801,Erin Smith,APAC,APAC
32659,ES-140801,Erin Smith,APAC,APAC
32660,RW-195401,Rick Wilson,APAC,APAC
32661,RW-195401,Rick Wilson,APAC,APAC
32662,JW-159551,Joni Wasserman,APAC,APAC
32663,AB-101651,Alan Barnes,APAC,APAC
32664,SH-203951,Shahid Hopkins,APAC,APAC
32665,JL-155051,Jeremy Lonsdale,APAC,APAC
32666,CC-126701,Craig Carreira,APAC,APAC
32667,CC-126701,Craig Carreira,APAC,APAC
32668,MC-172751,Marc Crier,APAC,APAC
32669,MZ-175151,Mary Zewe,APAC,APAC
32670,SC-204401,Shaun Chance,APAC,APAC
32671,SC-200501,Sample Company A,APAC,APAC
32672,BP-110501,Barry Pond,APAC,APAC
32673,JG-151601,James Galang,APAC,APAC
32674,PF-191651,Philip Fox,APAC,APAC
32675,DP-133901,Dennis Pardue,APAC,APAC
32676,FH-143651,Fred Hopkins,APAC,APAC
32677,TB-215201,Tracy Blumstein,APAC,APAC
32678,AF-108701,Art Ferguson,APAC,APAC
32679,NM-184451,Nathan Mautz,APAC,APAC
32680,GT-146351,Grant Thornton,APAC,APAC
32681,GT-146351,Grant Thornton,APAC,APAC
32682,GT-146351,Grant Thornton,APAC,APAC
32683,GT-146351,Grant Thornton,APAC,APAC
32684,MC-172751,Marc Crier,APAC,APAC
32685,RR-193151,Ralph Ritter,APAC,APAC
32686,MS-177701,Maxwell Schwartz,APAC,APAC
32687,MS-177701,Maxwell Schwartz,APAC,APAC
32688,MS-177701,Maxwell Schwartz,APAC,APAC
32689,MS-177701,Maxwell Schwartz,APAC,APAC
32690,LH-170201,Lisa Hazard,APAC,APAC
32691,LH-170201,Lisa Hazard,APAC,APAC
32692,SR-204251,Sharelle Roach,APAC,APAC
32693,KH-166901,Kristen Hastings,APAC,APAC
32694,KH-166901,Kristen Hastings,APAC,APAC
32695,KH-166901,Kristen Hastings,APAC,APAC
32696,CL-118901,Carl Ludwig,APAC,APAC
32697,CL-118901,Carl Ludwig,APAC,APAC
32698,CL-118901,Carl Ludwig,APAC,APAC
32699,CL-118901,Carl Ludwig,APAC,APAC
32700,CK-122051,Chloris Kastensmidt,APAC,APAC
32701,JH-154301,Jennifer Halladay,APAC,APAC
32702,SC-202301,Scot Coram,APAC,APAC
32703,SC-202301,Scot Coram,APAC,APAC
32704,HG-150252,Hunter Glantz,EU,EU
32705,HG-150252,Hunter Glantz,EU,EU
32706,KH-166302,Ken Heidel,EU,EU
32707,PL-189252,Paul Lucas,EU,EU
32708,CS-124902,Cindy Schnelling,EU,EU
32709,CS-124902,Cindy Schnelling,EU,EU
32710,KT-164802,Kean Thornton,EU,EU
32711,KT-164802,Kean Thornton,EU,EU
32712,JH-159102,Jonathan Howell,EU,EU
32713,JK-153252,Jason Klamczynski,EU,EU
32714,BD-115002,Bradley Drucker,EU,EU
32715,FA-142302,Frank Atkinson,EU,EU
32716,RH-194952,Rick Hansen,EU,EU
32717,DM-135252,Don Miller,EU,EU
32718,DM-135252,Don Miller,EU,EU
32719,EM-141402,Eugene Moren,EU,EU
32720,FP-143202,Frank Preis,EU,EU
32721,NS-186402,Noel Staavos,EU,EU
32722,NS-186402,Noel Staavos,EU,EU
32723,VB-217452,Victoria Brennan,EU,EU
32724,VB-217452,Victoria Brennan,EU,EU
32725,MG-176802,Maureen Gastineau,EU,EU
32726,AG-103902,Allen Goldenen,EU,EU
32727,AG-103902,Allen Goldenen,EU,EU
32728,JS-160302,Joy Smith,EU,EU
32729,CL-118902,Carl Ludwig,EU,EU
32730,BD-113202,Bill Donatelli,EU,EU
32731,MS-178302,Melanie Seite,EU,EU
32732,SC-203052,Sean Christensen,EU,EU
32733,SC-203052,Sean Christensen,EU,EU
32734,SC-203052,Sean Christensen,EU,EU
32735,SC-203052,Sean Christensen,EU,EU
32736,CM-123852,Christopher Martinez,EU,EU
32737,CM-123852,Christopher Martinez,EU,EU
32738,ME-177252,Max Engle,EU,EU
32739,MG-176952,Maureen Gnade,EU,EU
32740,MG-176952,Maureen Gnade,EU,EU
32741,DW-135852,Dorothy Wardle,EU,EU
32742,MC-172752,Marc Crier,EU,EU
32743,MM-179202,Michael Moore,EU,EU
32744,PF-191202,Peter Fuller,EU,EU
32745,MS-173652,Maribeth Schnelling,EU,EU
32746,EM-141402,Eugene Moren,EU,EU
32747,PB-191052,Peter Bühler,EU,EU
32748,RB-194352,Richard Bierner,EU,EU
32749,ML-177552,Max Ludwig,EU,EU
32750,TB-211902,Thomas Brumley,EU,EU
32751,TB-211902,Thomas Brumley,EU,EU
32752,ML-180402,Michelle Lonsdale,EU,EU
32753,ML-180402,Michelle Lonsdale,EU,EU
32754,MC-175902,Matt Collister,EU,EU
32755,TD-209952,Tamara Dahlen,EU,EU
32756,DL-128652,Dan Lawera,EU,EU
32757,DL-128652,Dan Lawera,EU,EU
32758,AH-100302,Aaron Hawkins,EU,EU
32759,RW-196302,Rob Williams,EU,EU
32760,TG-213102,Toby Gnade,EU,EU
32761,MG-178902,Michael Granlund,EU,EU
32762,AA-106452,Anna Andreadi,EU,EU
32763,AA-106452,Anna Andreadi,EU,EU
32764,LO-171702,Lori Olson,EU,EU
32765,SC-203802,Shahid Collister,EU,EU
32766,CG-120402,Catherine Glotzbach,EU,EU
32767,CG-120402,Catherine Glotzbach,EU,EU
32768,CS-119502,Carlos Soltero,EU,EU
32769,CS-119502,Carlos Soltero,EU,EU
32770,MB-180852,Mick Brown,EU,EU
32771,KB-162402,Karen Bern,EU,EU
32772,JR-162102,Justin Ritter,EU,EU
32773,JR-162102,Justin Ritter,EU,EU
32774,JR-162102,Justin Ritter,EU,EU
32775,BD-117702,Bryan Davis,EU,EU
32776,FM-142902,Frank Merwin,EU,EU
32777,MT-178152,Meg Tillman,EU,EU
32778,MT-178152,Meg Tillman,EU,EU
32779,NS-185052,Neola Schneider,EU,EU
32780,NS-185052,Neola Schneider,EU,EU
32781,PF-192252,Phillip Flathmann,EU,EU
32782,KB-162402,Karen Bern,EU,EU
32783,HJ-148752,Heather Jas,EU,EU
32784,LD-170052,Lisa DeCherney,EU,EU
32785,RD-197202,Roger Demir,EU,EU
32786,RD-197202,Roger Demir,EU,EU
32787,MA-175602,Matt Abelman,EU,EU
32788,MA-175602,Matt Abelman,EU,EU
32789,MA-175602,Matt Abelman,EU,EU
32790,MA-175602,Matt Abelman,EU,EU
32791,MA-175602,Matt Abelman,EU,EU
32792,MA-175602,Matt Abelman,EU,EU
32793,SD-204852,Shirley Daniels,EU,EU
32794,SD-204852,Shirley Daniels,EU,EU
32795,DF-131352,David Flashing,EU,EU
32796,MY-182952,Muhammed Yedwab,EU,EU
32797,MY-182952,Muhammed Yedwab,EU,EU
32798,BM-116502,Brian Moss,EU,EU
32799,AS-102252,Alan Schoenberger,EU,EU
32800,RO-197802,Rose O'Brian,EU,EU
32801,PB-188052,Patrick Bzostek,EU,EU
32802,CS-119502,Carlos Soltero,EU,EU
32803,CS-119502,Carlos Soltero,EU,EU
32804,CS-119502,Carlos Soltero,EU,EU
32805,CS-119502,Carlos Soltero,EU,EU
32806,CS-119502,Carlos Soltero,EU,EU
32807,RM-193752,Raymond Messe,EU,EU
32808,RM-193752,Raymond Messe,EU,EU
32809,RM-193752,Raymond Messe,EU,EU
32810,TB-215202,Tracy Blumstein,EU,EU
32811,DB-130602,Dave Brooks,EU,EU
32812,DB-130602,Dave Brooks,EU,EU
32813,LF-171852,Luke Foster,EU,EU
32814,LF-171852,Luke Foster,EU,EU
32815,LF-171852,Luke Foster,EU,EU
32816,LF-171852,Luke Foster,EU,EU
32817,LF-171852,Luke Foster,EU,EU
32818,LF-171852,Luke Foster,EU,EU
32819,LF-171852,Luke Foster,EU,EU
32820,CP-120852,Cathy Prescott,EU,EU
32821,CP-120852,Cathy Prescott,EU,EU
32822,CP-120852,Cathy Prescott,EU,EU
32823,FP-143202,Frank Preis,EU,EU
32824,CL-125652,Clay Ludtke,EU,EU
32825,IL-151002,Ivan Liston,EU,EU
32826,JC-153402,Jasper Cacioppo,EU,EU
32827,JC-153402,Jasper Cacioppo,EU,EU
32828,JC-153402,Jasper Cacioppo,EU,EU
32829,LD-170052,Lisa DeCherney,EU,EU
32830,MP-179652,Michael Paige,EU,EU
32831,NS-185052,Neola Schneider,EU,EU
32832,NS-185052,Neola Schneider,EU,EU
32833,NS-185052,Neola Schneider,EU,EU
32834,MM-179202,Michael Moore,EU,EU
32835,CS-118452,Cari Sayre,EU,EU
32836,AR-103452,Alex Russell,EU,EU
32837,DM-135252,Don Miller,EU,EU
32838,DM-135252,Don Miller,EU,EU
32839,JS-160302,Joy Smith,EU,EU
32840,MW-182352,Mitch Willingham,EU,EU
32841,CJ-120102,Caroline Jumper,EU,EU
32842,MG-178902,Michael Granlund,EU,EU
32843,JJ-157602,Joel Jenkins,EU,EU
32844,BT-113052,Beth Thompson,EU,EU
32845,DO-136452,Doug O'Connell,EU,EU
32846,DO-136452,Doug O'Connell,EU,EU
32847,DO-136452,Doug O'Connell,EU,EU
32848,DO-136452,Doug O'Connell,EU,EU
32849,KB-164052,Katrina Bavinger,EU,EU
32850,KB-164052,Katrina Bavinger,EU,EU
32851,KB-164052,Katrina Bavinger,EU,EU
32852,DK-128952,Dana Kaydos,EU,EU
32853,AJ-107802,Anthony Jacobs,EU,EU
32854,AJ-107802,Anthony Jacobs,EU,EU
32855,RH-196002,Rob Haberlin,EU,EU
32856,RH-196002,Rob Haberlin,EU,EU
32857,DK-129852,Darren Koutras,EU,EU
32858,RB-197052,Roger Barcio,EU,EU
32859,CM-118302,Cari MacIntyre,EU,EU
32860,JF-154902,Jeremy Farry,EU,EU
32861,MG-182052,Mitch Gastineau,EU,EU
32862,MG-182052,Mitch Gastineau,EU,EU
32863,JS-160302,Joy Smith,EU,EU
32864,BD-117252,Bruce Degenhardt,EU,EU
32865,DA-134502,Dianna Arnett,EU,EU
32866,PB-191052,Peter Bühler,EU,EU
32867,PB-191052,Peter Bühler,EU,EU
32868,PB-191052,Peter Bühler,EU,EU
32869,AS-100902,Adam Shillingsburg,EU,EU
32870,AS-100902,Adam Shillingsburg,EU,EU
32871,SW-207552,Steven Ward,EU,EU
32872,SW-207552,Steven Ward,EU,EU
32873,SW-207552,Steven Ward,EU,EU
32874,SC-207702,Stewart Carmichael,EU,EU
32875,DL-133302,Denise Leinenbach,EU,EU
32876,DL-133302,Denise Leinenbach,EU,EU
32877,DL-133302,Denise Leinenbach,EU,EU
32878,LH-170202,Lisa Hazard,EU,EU
32879,TS-212052,Thomas Seio,EU,EU
32880,JB-159252,Joni Blumstein,EU,EU
32881,DS-130302,Darrin Sayre,EU,EU
32882,DS-130302,Darrin Sayre,EU,EU
32883,DS-130302,Darrin Sayre,EU,EU
32884,BS-113652,Bill Shonely,EU,EU
32885,GM-146802,Greg Matthias,EU,EU
32886,GM-146802,Greg Matthias,EU,EU
32887,RB-195702,Rob Beeghly,EU,EU
32888,RB-195702,Rob Beeghly,EU,EU
32889,RB-195702,Rob Beeghly,EU,EU
32890,RB-195702,Rob Beeghly,EU,EU
32891,RB-195702,Rob Beeghly,EU,EU
32892,AW-108402,Anthony Witt,EU,EU
32893,SS-205152,Shirley Schmidt,EU,EU
32894,AG-103902,Allen Goldenen,EU,EU
32895,AG-103902,Allen Goldenen,EU,EU
32896,JL-151752,James Lanier,EU,EU
32897,LC-169602,Lindsay Castell,EU,EU
32898,BP-112302,Benjamin Patterson,EU,EU
32899,KH-166902,Kristen Hastings,EU,EU
32900,JL-155052,Jeremy Lonsdale,EU,EU
32901,NP-187002,Nora Preis,EU,EU
32902,AB-100152,Aaron Bergman,EU,EU
32903,KE-164202,Katrina Edelman,EU,EU
32904,KE-164202,Katrina Edelman,EU,EU
32905,MD-178602,Michael Dominguez,EU,EU
32906,PW-192402,Pierre Wener,EU,EU
32907,JW-152202,Jane Waco,EU,EU
32908,SC-206802,Steve Carroll,EU,EU
32909,TC-212952,Toby Carlisle,EU,EU
32910,EK-137952,Eileen Kiefer,EU,EU
32911,AT-104352,Alyssa Tate,EU,EU
32912,BD-116352,Brian Derr,EU,EU
32913,BD-116352,Brian Derr,EU,EU
32914,BD-116352,Brian Derr,EU,EU
32915,CL-127002,Craig Leslie,EU,EU
32916,HE-148002,Harold Engle,EU,EU
32917,DO-136452,Doug O'Connell,EU,EU
32918,SU-206652,Stephanie Ulpright,EU,EU
32919,DB-131202,David Bremer,EU,EU
32920,DB-131202,David Bremer,EU,EU
32921,LP-170802,Liz Pelletier,EU,EU
32922,LP-170802,Liz Pelletier,EU,EU
32923,MC-174252,Mark Cousins,EU,EU
32924,CP-123402,Christine Phan,EU,EU
32925,CM-118302,Cari MacIntyre,EU,EU
32926,CM-118302,Cari MacIntyre,EU,EU
32927,CM-118302,Cari MacIntyre,EU,EU
32928,AB-100602,Adam Bellavance,EU,EU
32929,BG-116952,Brooke Gillingham,EU,EU
32930,ND-184602,Neil Ducich,EU,EU
32931,SW-203502,Sean Wendt,EU,EU
32932,BT-114402,Bobby Trafton,EU,EU
32933,MF-182502,Monica Federle,EU,EU
32934,MP-179652,Michael Paige,EU,EU
32935,CC-126852,Craig Carroll,EU,EU
32936,PG-188952,Paul Gonzalez,EU,EU
32937,PG-188952,Paul Gonzalez,EU,EU
32938,JK-157302,Joe Kamberova,EU,EU
32939,JK-157302,Joe Kamberova,EU,EU
32940,FP-143202,Frank Preis,EU,EU
32941,AH-105852,Angele Hood,EU,EU
32942,BO-114252,Bobby Odegard,EU,EU
32943,BO-114252,Bobby Odegard,EU,EU
32944,BO-114252,Bobby Odegard,EU,EU
32945,BO-114252,Bobby Odegard,EU,EU
32946,AF-108852,Art Foster,EU,EU
32947,AF-108852,Art Foster,EU,EU
32948,RH-195102,Rick Huthwaite,EU,EU
32949,DL-128652,Dan Lawera,EU,EU
32950,LT-167652,Larry Tron,EU,EU
32951,CS-119502,Carlos Soltero,EU,EU
32952,HG-148452,Harry Greene,EU,EU
32953,DL-128652,Dan Lawera,EU,EU
32954,DV-130452,Darrin Van Huff,EU,EU
32955,SP-208602,Sung Pak,EU,EU
32956,PV-189852,Paul Van Hugh,EU,EU
32957,PV-189852,Paul Van Hugh,EU,EU
32958,PV-189852,Paul Van Hugh,EU,EU
32959,MG-176952,Maureen Gnade,EU,EU
32960,MG-176952,Maureen Gnade,EU,EU
32961,NL-183102,Nancy Lomonaco,EU,EU
32962,BD-116352,Brian Derr,EU,EU
32963,JC-157752,John Castell,EU,EU
32964,JK-156402,Jim Kriz,EU,EU
32965,JK-156402,Jim Kriz,EU,EU
32966,MP-179651,Michael Paige,APAC,APAC
32967,MP-179651,Michael Paige,APAC,APAC
32968,KM-162251,Kalyca Meade,APAC,APAC
32969,DW-135851,Dorothy Wardle,APAC,APAC
32970,PC-190001,Pauline Chand,APAC,APAC
32971,HM-148601,Harry Marie,APAC,APAC
32972,HW-149351,Helen Wasserman,APAC,APAC
32973,MS-179801,Michael Stewart,APAC,APAC
32974,MS-179801,Michael Stewart,APAC,APAC
32975,MS-179801,Michael Stewart,APAC,APAC
32976,MS-179801,Michael Stewart,APAC,APAC
32977,MS-179801,Michael Stewart,APAC,APAC
32978,FM-142901,Frank Merwin,APAC,APAC
32979,AJ-107801,Anthony Jacobs,APAC,APAC
32980,AJ-107801,Anthony Jacobs,APAC,APAC
32981,LO-171701,Lori Olson,APAC,APAC
32982,PK-189101,Paul Knutson,APAC,APAC
32983,AS-106301,Ann Steele,APAC,APAC
32984,NH-186101,Nicole Hansen,APAC,APAC
32985,VP-217301,Victor Preis,APAC,APAC
32986,VP-217301,Victor Preis,APAC,APAC
32987,JC-161051,Julie Creighton,APAC,APAC
32988,JC-161051,Julie Creighton,APAC,APAC
32989,NL-183101,Nancy Lomonaco,APAC,APAC
32990,BT-114851,Brad Thomas,APAC,APAC
32991,AH-100751,Adam Hart,APAC,APAC
32992,AR-103451,Alex Russell,APAC,APAC
32993,TH-215501,Tracy Hopkins,APAC,APAC
32994,AH-100301,Aaron Hawkins,APAC,APAC
32995,MZ-175151,Mary Zewe,APAC,APAC
32996,MZ-175151,Mary Zewe,APAC,APAC
32997,AB-106001,Ann Blume,APAC,APAC
32998,SR-207401,Steven Roelle,APAC,APAC
32999,JE-161651,Justin Ellison,APAC,APAC
33000,AR-103451,Alex Russell,APAC,APAC
33001,SP-206501,Stephanie Phelps,APAC,APAC
33002,SD-204851,Shirley Daniels,APAC,APAC
33003,FC-143351,Fred Chung,APAC,APAC
33004,FC-143351,Fred Chung,APAC,APAC
33005,BB-109901,Barry Blumstein,APAC,APAC
33006,EB-139751,Erica Bern,APAC,APAC
33007,JL-151751,James Lanier,APAC,APAC
33008,DB-133601,Dennis Bolton,APAC,APAC
33009,AO-108101,Anthony O'Donnell,APAC,APAC
33010,MC-176351,Matthew Clasen,APAC,APAC
33011,MY-173801,Maribeth Yedwab,APAC,APAC
33012,CR-126251,Corey Roper,APAC,APAC
33013,CR-126251,Corey Roper,APAC,APAC
33014,DH-130751,Dave Hallsten,APAC,APAC
33015,LS-169751,Lindsay Shagiari,APAC,APAC
33016,AB-100601,Adam Bellavance,APAC,APAC
33017,JG-158051,John Grady,APAC,APAC
33018,JG-158051,John Grady,APAC,APAC
33019,TT-214601,Tonja Turnell,APAC,APAC
33020,TT-214601,Tonja Turnell,APAC,APAC
33021,TT-214601,Tonja Turnell,APAC,APAC
33022,TB-211901,Thomas Brumley,APAC,APAC
33023,KL-165551,Kelly Lampkin,APAC,APAC
33024,LA-167801,Laura Armstrong,APAC,APAC
33025,FH-143651,Fred Hopkins,APAC,APAC
33026,NL-183101,Nancy Lomonaco,APAC,APAC
33027,ED-138851,Emily Ducich,APAC,APAC
33028,EB-137051,Ed Braxton,APAC,APAC
33029,SV-208151,Stuart Van,APAC,APAC
33030,DV-130451,Darrin Van Huff,APAC,APAC
33031,BE-114551,Brad Eason,APAC,APAC
33032,BE-114551,Brad Eason,APAC,APAC
33033,KF-162851,Karen Ferguson,APAC,APAC
33034,SP-206201,Stefania Perrino,APAC,APAC
33035,DB-132701,Deborah Brumfield,APAC,APAC
33036,DB-132701,Deborah Brumfield,APAC,APAC
33037,DB-132701,Deborah Brumfield,APAC,APAC
33038,DB-132701,Deborah Brumfield,APAC,APAC
33039,SD-204851,Shirley Daniels,APAC,APAC
33040,SD-204851,Shirley Daniels,APAC,APAC
33041,PB-188051,Patrick Bzostek,APAC,APAC
33042,TS-215051,Tony Sayre,APAC,APAC
33043,HG-148451,Harry Greene,APAC,APAC
33044,BM-117851,Bryan Mills,APAC,APAC
33045,BM-117851,Bryan Mills,APAC,APAC
33046,SC-205751,Sonia Cooley,APAC,APAC
33047,SC-205751,Sonia Cooley,APAC,APAC
33048,BW-112001,Ben Wallace,APAC,APAC
33049,AF-108701,Art Ferguson,APAC,APAC
33050,JH-159851,Joseph Holt,APAC,APAC
33051,EB-141701,Evan Bailliet,APAC,APAC
33052,GA-147251,Guy Armstrong,APAC,APAC
33053,VD-216701,Valerie Dominguez,APAC,APAC
33054,AA-106451,Anna Andreadi,APAC,APAC
33055,EH-139451,Eric Hoffmann,APAC,APAC
33056,EH-139451,Eric Hoffmann,APAC,APAC
33057,HA-149201,Helen Andreada,APAC,APAC
33058,HA-149201,Helen Andreada,APAC,APAC
33059,SC-200201,Sam Craven,APAC,APAC
33060,DK-129851,Darren Koutras,APAC,APAC
33061,TS-215051,Tony Sayre,APAC,APAC
33062,ZC-219101,Zuschuss Carroll,APAC,APAC
33063,MC-178451,Michael Chen,APAC,APAC
33064,AM-107051,Anne McFarland,APAC,APAC
33065,TB-212801,Toby Braunhardt,APAC,APAC
33066,JK-157301,Joe Kamberova,APAC,APAC
33067,AA-106451,Anna Andreadi,APAC,APAC
33068,CK-125951,Clytie Kelty,APAC,APAC
33069,KT-164801,Kean Thornton,APAC,APAC
